mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,5051,7153,19,266,376,5758,5850
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,40795,39831,19,2147,2096,5869,5851
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,0,45328,19,0,2386,0,5852
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,967,8371,19,51,441,2386,5853
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,15402,8045,19,811,423,5012,5854
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,2083,15862,19,110,835,3291,5855
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Ave.,place-masta,5734,11236,19,302,591,4784,5856
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,23383,451,19,1231,24,1590,5857
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,13939,6558,19,734,345,4624,5858
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,2825,531,19,149,28,469,5859
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,2203,1405,19,116,74,1613,5862
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wellington,place-welln,1440,150,19,76,8,248,5864
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Assembly,place-astao,236,8,19,12,0,41,5866
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Back Bay,place-bbsta,955,381,19,50,20,313,5868
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Community College,place-ccmnl,94,19,19,5,1,62,5871
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Chinatown,place-chncl,1048,58,19,55,3,270,5873
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,1766,576,19,93,30,218,5877
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Forest Hills,place-forhl,0,1022,19,0,54,0,5881
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Green Street,place-grnst,5,651,19,0,34,54,5884
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Haymarket,place-haecl,412,173,19,22,9,113,5917
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Jackson Square,place-jaksn,35,1360,19,2,72,141,5919
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Massachusetts Ave.,place-masta,484,557,19,25,29,309,5961
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,311,2,19,16,0,19,5962
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,North Station,place-north,786,68,19,41,4,100,5963
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Oak Grove,place-ogmnl,50,0,19,3,0,3,5964
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Roxbury Crossing,place-rcmnl,80,630,19,4,33,211,5965
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Ruggles,place-rugg,311,1629,19,16,86,240,5966
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,11,1020,19,1,54,88,5967
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,1338,526,19,70,28,156,5968
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Sullivan Square,place-sull,429,95,19,23,5,58,5969
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Tufts Medical Center,place-tumnl,362,129,19,19,7,283,5970
1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Wellington,place-welln,194,3,19,10,0,29,5971
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Assembly,place-astao,12912,3702,5,2582,740,15516,5972
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Back Bay,place-bbsta,6030,22110,5,1206,4422,7910,5973
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Community College,place-ccmnl,7064,4183,5,1413,837,19733,5974
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Chinatown,place-chncl,4460,11368,5,892,2274,12382,5975
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Downtown Crossing,place-dwnxg,17129,41133,5,3426,8227,13764,5976
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Forest Hills,place-forhl,0,1640,5,0,328,0,5977
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Green Street,place-grnst,450,173,5,90,35,328,5978
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Haymarket,place-haecl,10660,16134,5,2132,3227,17817,5979
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Jackson Square,place-jaksn,691,6457,5,138,1291,138,5980
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Massachusetts Ave.,place-masta,1412,18338,5,282,3668,4524,5981
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Malden Center,place-mlmnl,34926,1013,5,6985,203,10088,5982
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,North Station,place-north,7919,12026,5,1584,2405,18912,5983
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Community College,place-ccmnl,5686,9339,19,299,492,7250,6001
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Chinatown,place-chncl,15998,4068,19,842,214,5613,6002
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,57515,27548,19,3027,1450,7190,6003
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,0,8098,19,0,426,0,6004
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Forest Hills,place-forhl,13530,0,19,712,0,712,6005
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,15526,5254,19,817,277,6489,6006
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Green Street,place-grnst,3799,532,19,200,28,884,6007
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,24512,12538,19,1290,660,7119,6008
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Haymarket,place-haecl,16298,11894,19,858,626,7223,6009
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Jackson Square,place-jaksn,6138,1763,19,323,93,1288,6010
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,18020,761,19,948,40,4836,6011
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Community College,place-ccmnl,109,6716,19,6,353,842,6012
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Oak Grove,place-ogmnl,16529,0,5,3306,0,3306,6013
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Oak Grove,place-ogmnl,0,599,19,0,32,0,6014
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Massachusetts Ave.,place-masta,8789,3150,19,463,166,2911,6017
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,735,59609,19,39,3137,1276,6018
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,18045,13887,19,950,731,7442,6019
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,0,24248,19,0,1276,0,6020
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,5405,1228,19,284,65,1508,6021
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Ruggles,place-rugg,24167,3154,19,1272,166,2614,6022
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Stony Brook,place-sbmnl,3920,619,19,206,33,1058,6023
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,19353,23121,19,1019,1217,6992,6024
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Sullivan Square,place-sull,3943,27026,19,208,1422,6035,6025
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Tufts Medical Center,place-tumnl,11204,2299,19,590,121,4985,6026
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Wellington,place-welln,1741,25869,19,92,1362,4375,6027
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Assembly,place-astao,575,2585,19,30,136,1721,6028
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,9702,718,19,511,38,1122,6029
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,753,2599,19,40,137,2428,6030
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,5708,530,19,300,28,1557,6031
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,15896,5871,19,837,309,2084,6032
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,3950,0,19,208,0,208,6033
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,847,63,19,45,3,249,6034
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,8344,3150,19,439,166,2079,6035
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,1432,383,19,75,20,329,6036
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Massachusetts Ave.,place-masta,2977,646,19,157,34,649,6037
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,159,16821,19,8,885,423,6038
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,10394,1918,19,547,101,2526,6039
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,0,8030,19,0,423,0,6040
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,1032,249,19,54,13,370,6041
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,3707,740,19,195,39,526,6042
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,634,174,19,33,9,273,6043
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,5153,10437,19,271,549,1806,6044
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,845,12279,19,44,646,1827,6045
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,3588,501,19,189,26,1284,6046
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wellington,place-welln,260,8263,19,14,435,1300,6048
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Assembly,place-astao,114,370,19,6,19,254,6049
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Back Bay,place-bbsta,1817,125,19,96,7,168,6050
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Community College,place-ccmnl,81,239,19,4,13,371,6051
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Chinatown,place-chncl,848,57,19,45,3,238,6052
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,2613,705,19,138,37,338,6053
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Forest Hills,place-forhl,472,0,19,25,0,25,6054
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Green Street,place-grnst,96,17,19,5,1,29,6055
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Haymarket,place-haecl,1191,548,19,63,29,323,6056
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Jackson Square,place-jaksn,176,55,19,9,3,39,6057
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Massachusetts Ave.,place-masta,410,84,19,22,4,79,6058
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,16,3196,19,1,168,32,6059
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,North Station,place-north,1253,190,19,66,10,379,6060
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,16984,35917,19,894,1890,6264,6061
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Roxbury Crossing,place-rcmnl,166,31,19,9,2,46,6064
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,4038,17926,19,213,943,2976,6066
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Roxbury Crossing,place-rcmnl,174,1537,5,35,307,1291,6067
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Ruggles,place-rugg,423,124,19,22,7,62,6070
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chinatown,place-chncl,662,1452,19,35,76,2266,6071
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Ruggles,place-rugg,850,15652,5,170,3130,1564,6072
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,13972,10254,19,735,540,7790,6074
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,88,17,19,5,1,33,6075
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,9516,16186,19,501,852,1915,6076
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Stony Brook,place-sbmnl,768,96,5,154,19,273,6077
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,903,13057,19,48,687,1764,6081
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,1123,2049,19,59,108,289,6082
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Forest Hills,place-forhl,33929,0,19,1786,0,1786,6083
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,State Street,place-state,18338,14603,5,3668,2921,18564,6084
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Sullivan Square,place-sull,21639,3435,5,4328,687,19157,6085
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Tufts Medical Center,place-tumnl,2868,9149,5,574,1830,11126,6086
1,Fall 2018,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Wellington,place-welln,18950,1019,5,3790,204,13674,6087
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Assembly,place-astao,9613,2720,5,1923,544,11141,6088
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Back Bay,place-bbsta,4498,15756,5,900,3151,6610,6089
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Community College,place-ccmnl,5218,2910,5,1044,582,14312,6090
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Chinatown,place-chncl,3467,9551,5,693,1910,9802,6091
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Downtown Crossing,place-dwnxg,14055,33953,5,2811,6791,11018,6092
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Forest Hills,place-forhl,0,708,5,0,142,0,6093
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Green Street,place-grnst,95,230,5,19,46,142,6094
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Haymarket,place-haecl,7919,9734,5,1584,1947,13966,6095
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Jackson Square,place-jaksn,847,4912,5,169,982,170,6096
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Massachusetts Ave.,place-masta,1508,8796,5,302,1759,5153,6097
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Malden Center,place-mlmnl,25921,1216,5,5184,243,7289,6098
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,North Station,place-north,9192,9109,5,1838,1822,14329,6099
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Oak Grove,place-ogmnl,11742,0,5,2348,0,2348,6100
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Roxbury Crossing,place-rcmnl,128,1110,5,26,222,983,6101
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Ruggles,place-rugg,509,20375,5,102,4075,1179,6102
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Stony Brook,place-sbmnl,181,187,5,36,37,169,6103
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,State Street,place-state,16239,11078,5,3248,2216,14998,6104
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Sullivan Square,place-sull,15762,2213,5,3152,443,13851,6105
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Tufts Medical Center,place-tumnl,2453,7152,5,491,1430,8862,6106
1,Fall 2018,Orange,Orange Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Wellington,place-welln,13158,794,5,2632,159,9762,6107
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Assembly,place-astao,4,551,19,0,29,114,6108
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Back Bay,place-bbsta,538,1186,19,28,62,386,6109
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Community College,place-ccmnl,35,946,19,2,50,229,6110
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Chinatown,place-chncl,219,206,19,12,11,385,6111
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,2282,2890,19,120,152,353,6112
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Forest Hills,place-forhl,0,0,19,0,0,0,6113
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Green Street,place-grnst,710,0,19,37,0,37,6114
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,806,820,19,42,43,340,6115
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Jackson Square,place-jaksn,3432,4,19,181,0,273,6116
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Massachusetts Ave.,place-masta,644,350,19,34,18,420,6117
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Malden Center,place-mlmnl,5,982,19,0,52,15,6118
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,199,1382,19,10,73,277,6119
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Oak Grove,place-ogmnl,0,282,19,0,15,0,6120
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Roxbury Crossing,place-rcmnl,983,133,19,52,7,318,6121
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ruggles,place-rugg,1952,310,19,103,16,404,6122
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Stony Brook,place-sbmnl,1053,0,19,55,0,93,6123
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,State Street,place-state,1686,1926,19,89,101,340,6124
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Sullivan Square,place-sull,328,1972,19,17,104,143,6125
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Tufts Medical Center,place-tumnl,433,462,19,23,24,384,6126
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wellington,place-welln,38,945,19,2,50,66,6127
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Assembly,place-astao,52,3916,19,3,206,348,6128
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Back Bay,place-bbsta,6232,7381,19,328,388,2461,6129
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Green Street,place-grnst,3607,197,19,190,10,1965,6133
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Sullivan Square,place-sull,239,2207,19,13,116,267,6134
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,1814,9367,19,95,493,3980,6136
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,1889,4882,19,99,257,1566,6137
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,26354,11357,19,1387,598,5333,6140
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Tufts Medical Center,place-tumnl,567,38,19,30,2,196,6141
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Jackson Square,place-jaksn,7368,564,19,388,30,2532,6142
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,4682,17197,19,246,905,5242,6146
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Wellington,place-welln,44,1085,19,2,57,199,6147
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Massachusetts Ave.,place-masta,2183,3004,19,115,158,2521,6148
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,13939,5633,19,734,296,6249,6194
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,77,3330,19,4,175,56,6195
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Assembly,place-astao,3600,15608,5,720,3122,13215,6196
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,1456,8613,19,77,453,1190,6197
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Back Bay,place-bbsta,31531,7400,5,6306,1480,16147,6198
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Community College,place-ccmnl,2387,10456,5,477,2091,19131,6200
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,0,1056,19,0,56,0,6201
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Chinatown,place-chncl,16010,5863,5,3202,1173,19360,6202
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,52027,40476,19,2738,2130,6857,6204
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,2524,3559,19,133,187,2478,6205
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,29178,0,19,1536,0,1536,6209
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,6144,674,19,323,35,1824,6212
